,State_FIPS10,County_FIPS10,ZCTA5,Total_Pop,Hispanic_Total,Non_Hispanic_Total,NH_White_alone,NH_Black_alone,NH_AIAN_alone,NH_API_alone,NH_Other_alone,NH_Mult_Total,NH_White_Other,NH_Black_Other,NH_AIAN_Other,NH_Asian_HPI,NH_API_Other,NH_Asian_HPI_Other
13581,,,42140,975,34,941,931,5,1,0,0,4,0,0,0,0,0,0
13582,,,42141,23161,486,22675,21340,1018,34,113,8,162,5,0,1,0,0,0
13583,,,42151,217,2,215,215,0,0,0,0,0,0,0,0,0,0,0
13584,,,42153,262,11,251,249,0,0,0,0,2,0,0,0,0,0,0
13585,,,42154,523,19,504,481,18,0,1,0,4,2,0,0,0,0,0
13586,,,42156,196,2,194,193,0,1,0,0,0,0,0,0,0,0,0
13587,,,42157,309,0,309,303,1,1,0,0,4,0,0,0,0,0,0
13588,,,42159,915,4,911,811,82,8,0,0,10,0,0,0,0,0,0
13589,,,42160,1435,21,1414,1348,49,1,3,0,13,0,0,0,0,0,0
13590,,,42163,41,1,40,40,0,0,0,0,0,0,0,0,0,0,0
13591,,,42164,12229,135,12094,11829,114,40,17,1,93,0,0,0,0,0,0
13592,,,42166,1741,18,1723,1686,28,1,3,0,5,2,0,0,0,0,0
13593,,,42167,6272,114,6158,5928,167,8,8,1,46,1,0,0,0,0,0
13594,,,42170,1080,15,1065,1015,41,1,2,0,6,0,0,0,0,0,0
13595,,,42171,5096,76,5020,4846,109,22,17,3,23,0,0,0,0,0,0
13596,,,42202,1852,76,1776,1616,142,2,2,0,14,0,0,0,0,0,0
13597,,,42204,485,17,468,409,54,0,0,0,5,0,0,0,0,0,0
13598,,,42206,3977,50,3927,3767,115,9,5,2,29,0,0,0,0,0,0
13599,,,42207,970,5,965,963,0,1,0,0,1,0,0,0,0,0,0
13600,,,42210,3280,11,3269,3223,8,10,6,0,22,0,0,0,0,0,0
13601,,,42211,10434,113,10321,9409,755,29,36,1,91,4,0,1,1,0,0
13602,,,42214,499,2,497,485,5,0,0,0,7,0,0,0,0,0,0
13603,,,42215,944,7,937,804,114,4,3,0,12,2,0,0,0,0,0
13604,,,42217,3080,20,3060,2916,100,9,2,0,33,0,0,0,0,0,0
13605,,,42220,5076,118,4958,4630,286,4,1,2,35,2,0,0,0,0,0
13606,,,42223,12507,1577,10930,8182,1939,114,387,10,298,5,3,0,13,1,0
13607,,,42232,585,7,578,516,51,1,6,0,4,0,0,0,0,0,0
13608,,,42234,1720,90,1630,1288,317,3,6,1,15,0,0,0,0,0,0
13609,,,42236,684,16,668,626,30,6,4,0,2,0,0,0,0,1,0
13610,,,42240,31818,780,31038,22545,7733,89,316,22,333,3,2,1,5,2,0
13611,,,42254,163,4,159,146,11,0,1,0,1,0,0,0,0,0,0
13612,,,42256,3865,40,3825,3782,17,4,0,0,22,3,0,0,0,0,0
13613,,,42259,1058,4,1054,934,110,4,3,0,3,0,0,0,0,0,0
13614,,,42261,8130,215,7915,7815,24,16,10,1,49,1,0,0,0,0,0
13615,,,42262,5636,621,5015,3558,1080,52,152,7,166,2,3,0,6,0,0
13616,,,42265,607,6,601,572,27,0,1,1,0,0,0,0,0,0,0
13617,,,42266,1763,26,1737,1466,247,5,4,0,15,5,0,0,0,0,0
13618,,,42273,354,4,350,345,0,0,2,0,3,0,0,0,0,0,0
13619,,,42274,1779,19,1760,1701,43,1,7,0,8,1,0,0,0,0,0
13620,,,42275,674,1,673,665,3,1,0,0,4,0,0,0,0,0,0
13621,,,42276,10966,235,10731,9626,946,23,42,3,91,3,0,1,0,0,0
13622,,,42280,341,13,328,324,0,1,1,0,2,0,0,0,0,0,0
13623,,,42285,290,0,290,284,0,4,2,0,0,0,0,0,0,0,0
13624,,,42286,898,25,873,798,64,3,3,0,5,2,0,0,0,0,0
13625,,,42301,32250,618,31632,29023,2123,45,180,22,239,4,2,0,0,0,0
13626,,,42303,29426,719,28707,27056,1092,36,295,27,201,6,2,1,1,2,0
13627,,,42320,6127,360,5767,5633,73,4,21,0,36,2,1,0,0,0,0
13628,,,42321,254,1,253,251,1,0,1,0,0,0,0,0,0,0,0
13629,,,42322,32,0,32,32,0,0,0,0,0,0,0,0,0,0,0
13630,,,42323,593,3,590,574,13,0,0,0,3,0,0,0,0,0,0
13631,,,42324,981,12,969,947,7,9,0,0,6,1,0,0,0,0,0
13632,,,42325,1550,11,1539,1521,2,4,1,0,11,0,0,0,0,0,0
13633,,,42326,335,1,334,325,5,0,0,0,4,0,0,0,0,0,0
13634,,,42327,3101,17,3084,3057,8,7,1,0,11,0,0,0,0,0,0
13635,,,42328,1025,7,1018,1010,1,3,0,0,4,0,0,0,0,0,0
13636,,,42330,7454,95,7359,6734,550,10,13,2,50,6,0,0,0,0,0
13637,,,42332,214,0,214,205,9,0,0,0,0,0,0,0,0,0,0
13638,,,42333,800,20,780,774,5,0,0,0,1,0,0,0,0,0,0
13639,,,42337,1567,12,1555,1463,82,1,0,0,9,0,0,0,0,0,0
13640,,,42338,65,0,65,65,0,0,0,0,0,0,0,0,0,0,0
13641,,,42339,623,5,618,606,5,2,1,0,4,0,0,0,0,0,0
13642,,,42343,1382,15,1367,1354,5,2,0,0,6,0,0,0,0,0,0
13643,,,42344,647,0,647,641,1,0,0,0,5,0,0,0,0,0,0
13644,,,42345,9276,72,9204,8608,520,12,18,3,43,0,0,1,0,0,0
13645,,,42347,4657,66,4591,4490,49,14,10,0,28,0,0,0,0,1,0
13646,,,42348,3538,20,3518,3466,19,9,5,0,19,0,0,0,0,0,0
13647,,,42349,1131,5,1126,1118,0,2,1,0,5,2,0,0,0,0,0
13648,,,42350,1081,8,1073,1055,7,5,2,0,4,0,0,0,0,0,0
13649,,,42351,2856,33,2823,2757,45,1,10,0,10,0,0,0,0,0,0
13650,,,42352,1581,11,1570,1547,3,5,3,0,12,0,0,0,0,0,0
13651,,,42354,186,2,184,181,1,0,0,0,2,1,0,0,0,0,0
13652,,,42355,1431,9,1422,1408,4,4,0,0,6,0,0,0,0,0,0
13653,,,42356,83,0,83,83,0,0,0,0,0,0,0,0,0,0,0
13654,,,42361,383,2,381,378,0,2,1,0,0,0,0,0,0,0,0
13655,,,42366,4320,24,4296,4271,7,3,9,0,6,0,0,0,0,0,0
13656,,,42367,528,4,524,519,0,2,0,0,3,0,0,0,0,0,0
13657,,,42368,994,4,990,981,0,3,1,0,5,0,0,0,0,0,0
13658,,,42369,235,1,234,231,0,1,1,0,1,0,0,0,0,0,0
13659,,,42370,26,0,26,26,0,0,0,0,0,0,0,0,0,0,0
13660,,,42371,376,3,373,368,2,0,1,0,2,1,0,0,0,0,0
13661,,,42372,1438,10,1428,1396,19,1,3,0,9,1,0,0,0,0,0
13662,,,42374,209,0,209,204,3,0,1,0,1,0,0,0,0,0,0
13663,,,42376,4315,58,4257,4202,20,8,7,2,18,0,0,0,0,0,0
13664,,,42378,2429,13,2416,2389,5,3,2,0,17,0,0,0,0,0,0
13665,,,42404,1941,19,1922,1890,12,2,3,1,14,0,0,0,0,0,0
13666,,,42406,2687,18,2669,2555,91,0,7,0,16,0,0,0,0,0,0
13667,,,42408,5169,36,5133,5054,23,8,17,0,31,0,0,0,0,0,0
13668,,,42409,2101,21,2080,1997,69,0,2,0,12,1,0,0,0,0,0
13669,,,42410,1066,17,1049,788,239,4,1,0,17,0,0,0,1,0,0
13670,,,42411,1331,7,1324,1307,15,0,0,1,1,0,0,0,0,0,0
13671,,,42413,2367,12,2355,2280,40,1,13,0,21,0,0,0,0,0,0
13672,,,42420,29242,444,28798,25872,2517,59,135,7,208,5,4,0,2,0,0
13673,,,42431,20856,307,20549,18336,1852,29,159,5,168,8,1,0,1,2,0
13674,,,42436,837,8,829,820,1,2,1,0,5,0,0,0,0,0,0
13675,,,42437,6494,133,6361,5022,1233,15,40,7,44,0,0,0,0,0,0
13676,,,42440,579,7,572,558,12,0,0,0,2,0,0,0,0,0,0
13677,,,42441,1214,17,1197,1176,6,2,6,0,7,0,0,0,0,0,0
13678,,,42442,2632,7,2625,2542,46,8,6,1,22,0,0,0,0,0,0
13679,,,42445,8752,70,8682,8101,455,12,26,9,79,2,2,0,0,1,0
13680,,,42450,3127,35,3092,2679,361,5,13,5,29,0,0,0,0,0,0
13681,,,42451,611,1,610,603,3,0,2,0,2,0,0,0,0,0,0
13682,,,42452,1639,26,1613,1589,10,6,6,0,2,0,0,0,0,0,0
13683,,,42453,433,0,433,427,0,0,1,0,5,0,0,0,0,0,0
13684,,,42455,2487,233,2254,2196,15,4,25,0,14,0,0,0,0,0,0
13685,,,42456,1261,7,1254,1243,3,0,4,0,4,0,0,0,0,0,0
13686,,,42458,874,7,867,858,4,2,0,0,3,0,0,0,0,0,0
13687,,,42459,3395,32,3363,3174,158,6,2,0,23,0,0,0,0,0,0
13688,,,42461,1101,9,1092,1028,47,7,2,0,8,0,0,0,0,0,0
13689,,,42462,990,4,986,938,43,0,2,0,3,0,0,0,0,0,0
13690,,,42463,119,0,119,112,5,0,0,0,2,0,0,0,0,0,0
13691,,,42464,1358,7,1351,1327,11,1,4,0,8,0,0,0,0,0,0
13692,,,42501,13667,283,13384,12873,298,41,53,4,115,7,0,1,0,0,0
13693,,,42503,17644,333,17311,16869,166,30,131,19,96,3,1,0,2,0,0
13694,,,42516,351,1,350,345,1,0,2,0,2,0,0,0,0,0,0
13695,,,42518,2261,11,2250,2206,8,8,13,1,14,0,0,0,1,0,0
13696,,,42519,2531,30,2501,2462,4,9,5,0,21,0,0,0,0,0,0
13697,,,42528,1105,46,1059,1045,4,4,3,0,3,0,0,0,0,0,0
13698,,,42533,606,7,599,573,8,4,3,1,10,0,0,0,0,0,0
13699,,,42539,7679,142,7537,7422,55,12,12,1,35,1,0,0,0,0,0
13700,,,42541,412,4,408,401,0,5,0,0,2,0,0,0,0,0,0
13701,,,42544,4707,33,4674,4615,10,9,3,2,35,1,0,0,1,0,0
13702,,,42553,3970,58,3912,3859,18,4,8,0,23,0,0,0,0,0,0
13703,,,42565,555,2,553,550,0,0,1,0,2,0,0,0,0,0,0
13704,,,42566,505,5,500,497,1,0,0,0,2,0,0,0,0,0,0
13705,,,42567,4583,48,4535,4486,7,5,5,0,32,0,0,0,0,0,0
13706,,,42602,7776,142,7634,7529,20,14,12,1,58,3,0,0,0,0,0
13707,,,42603,111,0,111,109,0,0,0,0,2,0,0,0,0,0,0
13708,,,42629,3862,47,3815,3719,48,14,10,0,24,1,3,0,0,2,0
13709,,,42631,103,0,103,103,0,0,0,0,0,0,0,0,0,0,0
13710,,,42633,15489,338,15151,14752,233,21,36,2,107,0,0,0,0,0,0
13711,,,42634,1151,3,1148,1132,6,4,1,0,5,0,0,0,0,0,0
13712,,,42635,4293,300,3993,2897,949,67,14,0,66,0,7,0,3,0,0
13713,,,42638,159,0,159,159,0,0,0,0,0,0,0,0,0,0,0
13714,,,42642,9686,306,9380,9274,12,13,19,1,61,2,0,0,0,0,0
13715,,,42647,3126,5,3121,3081,0,7,2,0,31,3,0,0,1,0,0
13716,,,42649,1730,5,1725,1686,0,8,4,1,26,0,0,0,0,0,0
13717,,,42653,3418,24,3394,3332,3,26,5,0,28,1,0,0,0,0,0
13718,,,42701,36279,1013,35266,31073,2801,108,790,20,474,8,3,1,11,9,0
13719,,,42712,1412,10,1402,1382,3,3,2,0,12,0,0,0,1,0,0
13720,,,42713,1258,21,1237,1184,38,1,3,0,11,0,0,0,0,0,0
13721,,,42715,247,0,247,241,2,0,1,1,2,0,0,0,0,0,0
13722,,,42716,1197,17,1180,1146,17,4,2,0,11,0,0,0,0,0,0
13723,,,42717,5114,34,5080,4883,150,6,6,1,34,1,2,0,0,0,0
13724,,,42718,18856,260,18596,17357,980,23,103,9,124,2,1,0,0,0,0
13725,,,42721,3001,20,2981,2936,9,7,1,1,27,0,0,1,0,0,0
13726,,,42722,527,2,525,497,21,4,1,0,2,0,0,0,0,0,0
13727,,,42724,3563,38,3525,3427,41,21,18,0,18,1,0,0,0,0,0
13728,,,42726,3572,24,3548,3505,4,11,4,0,24,0,0,0,1,0,0
13729,,,42728,12389,170,12219,11676,400,20,35,2,86,0,0,0,1,0,0
13730,,,42729,1154,12,1142,1125,4,1,1,0,11,0,0,0,0,0,0
13731,,,42731,257,0,257,255,1,0,0,0,1,1,0,0,0,0,0
13732,,,42732,1571,10,1561,1517,11,15,6,0,12,0,0,0,0,0,0
13733,,,42733,1107,13,1094,1077,0,3,3,0,11,0,1,0,0,0,0
13734,,,42740,1473,14,1459,1401,30,10,8,1,9,0,0,0,0,0,0
13735,,,42741,371,1,370,362,1,0,0,0,7,0,0,0,0,0,0
13736,,,42743,6881,63,6818,6594,142,22,10,1,49,3,0,0,0,0,0
13737,,,42746,1428,14,1414,1354,52,1,0,0,7,0,0,0,0,0,0
13738,,,42748,6679,179,6500,6130,294,14,9,0,53,3,0,0,0,0,0
13739,,,42749,3942,34,3908,3504,361,8,13,2,20,1,0,1,0,0,0
13740,,,42753,584,10,574,562,12,0,0,0,0,0,0,0,0,0,0
13741,,,42754,11691,122,11569,11229,205,17,45,3,70,3,0,0,0,0,0
13742,,,42757,2255,25,2230,2176,20,7,4,3,20,0,0,0,0,0,0
13743,,,42758,101,0,101,100,1,0,0,0,0,0,0,0,0,0,0
13744,,,42762,317,3,314,308,2,0,1,0,3,0,0,0,0,0,0
13745,,,42764,420,3,417,404,7,2,2,0,2,0,0,0,0,0,0
13746,,,42765,4365,67,4298,3983,260,7,10,4,34,1,0,0,0,0,0
13747,,,42776,1996,24,1972,1921,14,6,8,2,21,2,0,0,0,0,0
13748,,,42782,748,11,737,717,16,1,0,0,3,0,0,0,0,0,0
13749,,,42784,2012,18,1994,1951,17,6,3,0,17,0,0,0,0,0,0
13750,,,42788,251,3,248,245,0,1,2,0,0,0,0,0,0,0,0
13751,,,43001,1800,26,1774,1741,4,6,7,1,15,0,0,0,0,0,0
13752,,,43002,1984,73,1911,1679,90,1,118,2,21,0,0,0,1,5,0
13753,,,43003,2145,12,2133,2105,6,2,3,1,16,0,0,0,0,0,0
13754,,,43004,16270,443,15827,11536,3494,31,490,28,248,3,0,1,1,4,0
13755,,,43005,116,0,116,115,0,0,0,0,1,0,0,0,0,0,0
13756,,,43006,523,3,520,512,2,1,1,0,4,0,0,0,0,0,0
13757,,,43008,1883,15,1868,1817,12,6,6,2,25,0,0,0,0,0,0
13758,,,43009,1560,6,1554,1506,23,5,5,0,15,0,0,0,0,0,0
13759,,,43010,189,1,188,187,0,0,1,0,0,0,0,0,0,0,0
13760,,,43011,5441,24,5417,5316,28,6,16,2,49,4,0,0,0,0,0
13761,,,43013,907,13,894,881,2,3,1,0,7,2,0,0,0,0,0
13762,,,43014,2499,23,2476,2438,7,4,11,1,15,0,0,0,0,0,0
13763,,,43015,35854,631,35223,32862,1297,61,555,28,420,5,3,1,2,7,0
13764,,,43016,22960,608,22352,17263,667,18,4080,23,301,10,0,0,2,60,0
13765,,,43017,26695,873,25822,22083,766,17,2615,35,306,9,1,0,6,25,0
13766,,,43019,6331,37,6294,6232,19,6,12,0,25,0,0,0,0,0,0
13767,,,43021,7180,91,7089,6683,152,13,185,5,51,1,0,0,2,3,0
13768,,,43022,3576,65,3511,3291,73,5,47,13,82,2,0,1,7,1,0
13769,,,43023,10132,161,9971,9487,158,14,214,10,88,1,0,0,0,4,0
13770,,,43025,4164,37,4127,4063,9,6,11,0,38,0,0,0,0,3,0
13771,,,43026,37998,1153,36845,32815,1456,42,2053,36,443,7,3,1,3,27,1
13772,,,43028,5625,51,5574,5467,46,12,23,1,25,1,0,0,0,0,0
13773,,,43029,478,3,475,460,2,2,5,1,5,0,0,0,0,0,0
13774,,,43030,88,0,88,88,0,0,0,0,0,0,0,0,0,0,0
13775,,,43031,9205,96,9109,8935,46,28,33,2,65,2,0,0,0,1,0
13776,,,43032,67,0,67,67,0,0,0,0,0,0,0,0,0,0,0
13777,,,43033,289,3,286,270,9,1,3,0,3,0,0,0,0,0,0
13778,,,43035,16177,448,15729,13144,791,13,1598,7,176,4,2,0,1,24,0
13779,,,43036,193,0,193,186,1,2,0,0,4,0,0,0,0,0,0
13780,,,43037,382,3,379,374,0,2,0,0,3,0,0,0,0,0,0
13781,,,43040,23403,264,23139,21451,958,57,458,8,207,3,0,0,1,14,0
13782,,,43044,4120,17,4103,4006,39,14,9,0,35,1,1,0,0,0,0
13783,,,43045,1407,6,1401,1370,11,4,6,0,10,0,1,0,0,0,0
13784,,,43046,2727,23,2704,2661,14,4,6,0,19,1,0,0,0,0,0
13785,,,43050,22563,254,22309,21709,192,55,181,13,159,3,0,0,0,2,0
13786,,,43054,14429,254,14175,12239,758,10,997,14,157,6,1,0,2,6,0
13787,,,43055,45335,414,44921,42767,1223,138,278,25,490,14,1,0,7,1,0
13788,,,43056,13245,108,13137,12711,211,31,66,10,108,4,0,0,0,5,0
13789,,,43060,1818,7,1811,1769,8,6,8,0,20,0,0,0,0,0,0
13790,,,43061,3019,26,2993,2950,15,2,8,0,18,0,0,0,0,0,0
13791,,,43062,20307,300,20007,18865,756,53,127,16,190,2,0,0,1,2,0
13792,,,43064,9055,96,8959,8737,73,18,63,2,66,1,0,0,0,1,0
13793,,,43065,26746,500,26246,23651,586,33,1724,25,227,13,1,0,1,19,0
13794,,,43066,1007,11,996,987,3,0,0,0,6,0,0,0,0,0,0
13795,,,43067,1194,7,1187,1158,8,5,5,3,8,0,0,0,0,0,0
13796,,,43068,37923,1294,36629,26317,8737,92,795,48,640,7,4,1,3,14,0
13797,,,43070,96,0,96,96,0,0,0,0,0,0,0,0,0,0,0
13798,,,43071,1748,9,1739,1714,6,3,3,1,12,1,0,0,0,0,0
13799,,,43072,4329,20,4309,4238,11,11,14,4,31,1,0,0,0,0,0
13800,,,43074,8571,88,8483,8285,63,17,55,3,60,2,0,0,0,2,0
13801,,,43076,7011,30,6981,6839,24,18,18,2,80,3,0,0,0,0,0
13802,,,43077,179,2,177,173,0,1,3,0,0,0,0,0,0,0,0
13803,,,43078,15954,202,15752,14815,582,60,92,8,195,2,0,0,0,0,1
13804,,,43080,4002,26,3976,3905,22,9,12,1,27,0,0,0,0,0,0
13805,,,43081,43194,1052,42142,36390,3471,72,1605,36,568,12,2,0,6,22,0
13806,,,43082,21288,329,20959,18967,1005,24,779,17,167,4,3,0,1,8,0
13807,,,43084,611,1,610,592,6,3,2,1,6,0,0,0,0,0,0
13808,,,43085,17735,514,17221,15540,774,11,679,19,198,3,4,0,4,4,0
13809,,,43101,278,0,278,271,3,0,1,0,3,0,0,0,0,0,0
13810,,,43102,3282,20,3262,3223,4,8,7,0,20,1,0,0,0,0,0
13811,,,43103,7796,72,7724,7589,45,18,30,1,41,1,0,0,0,0,0
13812,,,43105,6165,36,6129,6027,29,11,21,1,40,1,0,0,0,0,0
13813,,,43106,1186,65,1121,1081,25,5,0,0,10,0,0,0,0,0,0
13814,,,43107,2245,6,2239,2204,7,6,5,0,17,0,0,0,0,0,0
13815,,,43109,87,0,87,72,5,0,3,1,6,0,0,0,0,0,0
13816,,,43110,24097,620,23477,17637,5047,36,330,24,403,5,9,0,1,2,0
13817,,,43111,172,1,171,165,0,2,1,0,3,0,0,0,0,0,0
13818,,,43112,3535,24,3511,3457,17,5,8,1,23,0,0,0,0,0,0
13819,,,43113,18262,118,18144,17670,244,29,56,7,138,1,0,0,1,0,0
13820,,,43115,988,5,983,968,6,1,0,0,8,0,0,0,0,0,0
13821,,,43116,933,14,919,887,12,4,11,0,5,0,0,0,0,0,0
13822,,,43117,50,1,49,45,1,0,0,0,3,0,0,0,0,0,0
13823,,,43119,19659,1193,18466,16293,1352,40,512,13,256,3,2,1,3,0,0
13824,,,43123,43442,969,42473,39666,1562,95,625,29,496,13,1,1,3,10,0
13825,,,43125,9460,216,9244,7790,1092,22,200,6,134,4,1,0,2,0,0
13826,,,43126,265,1,264,255,3,2,2,0,2,0,0,0,0,0,0
13827,,,43127,199,5,194,191,0,0,1,0,2,0,0,0,0,0,0
13828,,,43128,1707,15,1692,1622,39,3,5,2,21,1,0,0,0,0,0
13829,,,43130,45814,481,45333,43685,934,103,188,21,402,10,0,1,3,1,0
13830,,,43135,3322,12,3310,3265,6,9,4,2,24,2,0,0,0,0,0
13831,,,43136,349,6,343,335,5,0,1,0,2,0,0,0,0,0,0
13832,,,43137,1819,10,1809,1766,8,6,13,0,16,0,0,0,0,0,0
13833,,,43138,13861,79,13782,13548,68,41,24,6,95,3,0,0,1,2,0
13834,,,43140,19252,214,19038,16197,2546,35,109,11,140,7,0,0,0,2,0
13835,,,43142,86,0,86,83,2,0,1,0,0,0,0,0,0,0,0
13836,,,43143,4375,59,4316,4240,23,6,14,4,29,1,0,0,0,0,0
13837,,,43144,366,3,363,360,1,0,0,0,2,0,0,0,0,0,0
13838,,,43145,1485,9,1476,1453,4,3,10,0,6,3,0,0,0,0,0
13839,,,43146,10209,125,10084,8552,1397,19,38,11,67,0,0,0,3,0,0
13840,,,43147,26637,483,26154,22366,2748,41,660,32,307,1,1,1,4,5,0
13841,,,43148,1612,11,1601,1569,5,3,11,1,12,0,0,0,0,0,0
13842,,,43149,1999,11,1988,1962,6,3,4,0,13,0,0,0,0,0,0
13843,,,43150,1772,4,1768,1738,11,0,1,0,18,3,0,0,0,0,0
13844,,,43151,223,4,219,215,1,2,0,0,1,0,0,0,0,0,0
13845,,,43152,705,1,704,698,1,4,1,0,0,0,0,0,0,0,0
13846,,,43153,722,8,714,698,5,2,1,2,6,0,0,0,0,0,0
13847,,,43154,2262,17,2245,2217,4,1,4,1,18,0,0,0,0,0,0
13848,,,43155,1964,6,1958,1937,5,4,2,0,10,2,0,0,0,0,0
13849,,,43156,178,6,172,171,1,0,0,0,0,0,0,0,0,0,0
13850,,,43157,432,2,430,416,0,1,1,1,11,0,0,0,0,0,0
13851,,,43158,213,0,213,202,1,5,0,3,2,0,0,0,0,0,0
13852,,,43160,16875,213,16662,16010,365,34,100,10,143,7,0,0,1,1,0
13853,,,43162,5238,36,5202,5122,19,5,16,3,37,2,0,0,0,1,0
13854,,,43164,1576,2,1574,1552,8,3,2,0,9,1,0,0,0,0,0
13855,,,43201,32957,1251,31706,25271,3548,50,2181,53,603,14,6,1,10,17,0
13856,,,43202,18051,531,17520,14558,675,43,1816,40,388,7,1,0,5,9,0
13857,,,43203,5645,89,5556,818,4488,18,63,8,161,0,5,0,1,2,0
13858,,,43204,31463,2123,29340,24107,3429,101,1052,51,600,8,4,2,8,28,0
13859,,,43205,9254,167,9087,2542,6229,33,59,13,211,1,3,0,4,0,0
13860,,,43206,17304,336,16968,9580,6705,60,225,18,380,4,10,1,0,2,0
13861,,,43207,33801,907,32894,23447,8253,109,438,36,611,9,12,1,4,7,0
13862,,,43209,21335,511,20824,14644,5462,38,305,25,350,3,3,0,4,1,0
13863,,,43210,9233,272,8961,7341,590,23,969,5,33,0,1,0,0,4,0
13864,,,43211,15016,296,14720,4457,9732,54,109,29,339,10,13,1,0,3,0
13865,,,43212,16009,408,15601,14152,462,29,734,16,208,4,3,0,3,7,0
13866,,,43213,23310,1641,21669,12895,7768,68,447,39,452,14,10,1,2,8,0
13867,,,43214,20917,369,20548,18917,928,23,402,30,248,9,5,0,2,4,0
13868,,,43215,11987,459,11528,8849,1963,28,422,19,247,5,2,1,4,4,0
13869,,,43217,1500,53,1447,1177,225,5,10,5,25,0,0,0,2,0,0
13870,,,43219,19730,946,18784,3941,13892,56,411,37,447,3,16,0,0,5,0
13871,,,43220,20399,733,19666,16727,672,19,1899,48,301,5,5,0,2,15,0
13872,,,43221,23797,429,23368,21647,320,39,1120,33,209,4,0,0,2,1,0
13873,,,43222,3298,120,3178,2428,580,21,42,4,103,6,0,0,0,3,0
13874,,,43223,20309,709,19600,14900,3951,72,316,11,350,2,8,0,4,2,0
13875,,,43224,28784,1715,27069,15134,10639,56,623,47,570,7,15,0,0,5,0
13876,,,43227,15646,742,14904,4986,9177,41,369,45,286,2,12,0,1,2,0
13877,,,43228,37015,4079,32936,26578,4528,105,1085,34,606,8,12,0,2,10,1
13878,,,43229,34848,2815,32033,17754,12569,76,831,119,684,13,23,1,2,10,0
13879,,,43230,38953,932,38021,30836,5127,74,1389,63,532,7,5,0,0,16,0
13880,,,43231,14434,1011,13423,8120,4568,27,434,27,247,6,12,1,4,8,0
13881,,,43232,30277,1348,28929,12671,15036,84,484,51,603,3,18,0,3,3,0
13882,,,43235,30650,1238,29412,25194,1232,31,2484,43,428,18,2,0,5,41,0
13883,,,43240,2632,76,2556,1985,153,2,361,9,46,0,0,0,0,13,0
13884,,,43302,42773,820,41953,38011,3220,75,261,11,375,10,0,0,2,1,0
13885,,,43310,2365,21,2344,2310,5,5,10,0,14,0,0,0,0,0,0
13886,,,43311,14248,155,14093,13300,449,34,134,8,168,2,0,0,1,1,0
13887,,,43314,2430,10,2420,2395,10,1,5,0,9,0,0,0,0,1,0
13888,,,43315,5194,20,5174,5110,8,4,9,0,43,1,0,0,0,0,0
13889,,,43316,4490,65,4425,4343,6,4,50,0,22,1,0,0,0,0,0
13890,,,43317,128,0,128,127,0,0,0,0,1,0,0,0,0,0,0
13891,,,43318,2676,10,2666,2623,12,9,6,0,16,0,0,0,0,0,0
13892,,,43319,793,11,782,773,3,2,0,0,4,0,0,0,0,0,0
13893,,,43320,1223,15,1208,1197,2,2,2,0,5,0,0,0,0,0,0
13894,,,43321,195,1,194,191,0,0,0,0,3,0,0,0,0,0,0
13895,,,43322,278,0,278,273,0,0,0,0,5,0,0,0,0,0,0
13896,,,43323,518,8,510,503,0,0,1,0,6,0,0,0,0,0,0
13897,,,43324,2173,11,2162,2137,6,3,3,0,13,1,0,0,0,0,0
13898,,,43326,10175,142,10033,9843,72,18,31,2,67,0,0,0,0,1,0
13899,,,43330,94,0,94,93,0,0,0,0,1,0,0,0,0,0,0
13900,,,43331,3665,35,3630,3575,14,7,5,2,27,1,0,0,0,0,0
13901,,,43332,1697,40,1657,1637,5,2,0,0,13,0,0,0,0,0,0
13902,,,43333,630,4,626,615,1,0,2,0,8,0,0,0,0,0,0
13903,,,43334,4974,48,4926,4839,13,10,13,1,50,0,0,0,0,0,0
13904,,,43336,32,1,31,30,0,0,0,0,1,0,0,0,0,0,0
13905,,,43337,832,12,820,806,4,3,1,0,6,0,0,0,0,0,0
13906,,,43338,7828,84,7744,7609,26,5,22,6,76,0,0,0,1,1,0
13907,,,43340,1197,7,1190,1179,5,0,2,1,3,0,0,0,0,1,0
13908,,,43341,713,1,712,705,1,0,1,0,5,0,0,0,0,0,0
13909,,,43342,2494,11,2483,2457,3,2,6,0,15,0,0,0,0,0,0
13910,,,43343,1077,3,1074,1058,4,2,1,0,9,0,0,0,0,0,0
13911,,,43344,4175,22,4153,4107,10,5,7,3,21,0,1,0,0,0,0
13912,,,43345,676,4,672,660,5,0,3,0,4,0,0,0,0,0,0
13913,,,43347,1092,5,1087,1067,0,9,3,0,8,0,0,0,0,0,0
13914,,,43348,1519,15,1504,1481,4,4,2,2,11,0,0,0,0,0,0
13915,,,43351,7998,179,7819,7721,15,10,39,0,34,0,0,0,0,1,0
13916,,,43356,868,6,862,847,2,1,5,0,7,1,0,0,0,0,0
13917,,,43357,3495,12,3483,3432,14,4,8,1,24,2,0,0,0,0,0
13918,,,43358,1878,10,1868,1836,10,3,4,1,14,0,0,0,0,0,0
13919,,,43359,612,6,606,599,1,1,0,0,5,0,0,0,0,0,0
13920,,,43360,1201,10,1191,1163,6,3,8,1,10,0,0,0,0,1,0
13921,,,43402,25943,1023,24920,22927,1116,47,529,16,285,5,1,1,3,7,0
13922,,,43403,5002,177,4825,4039,604,10,50,4,118,3,0,0,0,3,0
13923,,,43406,1333,37,1296,1279,2,2,3,0,10,0,0,0,0,0,0
