,name,geo_id_raw,ZCTA5,State_FIPS20,County_FIPS20,Total_Pop,Hispanic_Total,Non_Hispanic_Total,NH_White_alone,NH_Black_alone,NH_AIAN_alone,NH_API_alone,NH_Other_alone,NH_Mult_Total,NH_White_Other,NH_Black_Other,NH_AIAN_Other,NH_Asian_HPI,NH_Asian_HPI_Other,NH_API_Other
15574,ZCTA5 46806,860Z200US46806,46806,,,17272,3826,13446,3735,7172,34,1841.0,75,589,22,24,0,13,0,8.0
15575,ZCTA5 46807,860Z200US46807,46807,,,11849,1762,10087,7208,1726,33,530.0,55,535,90,17,1,3,0,2.0
15576,ZCTA5 46808,860Z200US46808,46808,,,15433,1376,14057,11784,1163,41,325.0,66,678,107,8,0,0,0,1.0
15577,ZCTA5 46809,860Z200US46809,46809,,,7006,486,6520,5462,677,45,64.0,24,248,46,1,0,3,0,0.0
15578,ZCTA5 46814,860Z200US46814,46814,,,11510,417,11093,9396,512,20,799.0,29,337,85,0,0,0,0,6.0
15579,ZCTA5 46815,860Z200US46815,46815,,,21219,966,20253,16739,2030,35,588.0,106,755,111,10,2,4,0,2.0
15580,ZCTA5 46816,860Z200US46816,46816,,,13562,1180,12382,5187,4203,23,2473.0,81,415,48,17,0,18,0,22.0
15581,ZCTA5 46818,860Z200US46818,46818,,,16341,945,15396,13540,667,73,488.0,54,574,116,7,0,3,0,0.0
15582,ZCTA5 46819,860Z200US46819,46819,,,7049,447,6602,5232,975,28,94.0,24,249,55,11,0,0,0,2.0
15583,ZCTA5 46825,860Z200US46825,46825,,,22818,1308,21510,17485,1759,63,1351.0,89,763,107,9,0,9,0,3.0
15584,ZCTA5 46835,860Z200US46835,46835,,,28630,1264,27366,23285,2095,75,860.0,124,927,165,9,0,1,0,0.0
15585,ZCTA5 46845,860Z200US46845,46845,,,20466,662,19804,18136,436,13,650.0,56,513,119,4,1,3,0,2.0
15586,ZCTA5 46901,860Z200US46901,46901,,,29457,900,28557,24518,2591,88,180.0,91,1089,153,2,1,2,0,4.0
15587,ZCTA5 46902,860Z200US46902,46902,,,28333,862,27471,23677,1995,72,642.0,76,1009,149,12,3,5,0,0.0
15588,ZCTA5 46910,860Z200US46910,46910,,,2363,323,2040,1970,2,4,5.0,4,55,18,0,0,0,0,0.0
15589,ZCTA5 46911,860Z200US46911,46911,,,1068,10,1058,1029,6,9,5.0,0,9,2,0,0,0,0,0.0
15590,ZCTA5 46913,860Z200US46913,46913,,,1038,28,1010,981,1,0,1.0,3,24,5,0,0,0,0,0.0
15591,ZCTA5 46914,860Z200US46914,46914,,,4393,173,4220,2916,1229,11,9.0,24,31,6,0,0,0,0,0.0
15592,ZCTA5 46915,860Z200US46915,46915,,,472,6,466,458,0,0,1.0,0,7,4,1,0,0,0,0.0
15593,ZCTA5 46917,860Z200US46917,46917,,,1279,17,1262,1235,3,3,1.0,0,20,5,0,0,0,0,0.0
15594,ZCTA5 46919,860Z200US46919,46919,,,1670,53,1617,1540,4,2,6.0,0,65,7,0,0,0,0,0.0
15595,ZCTA5 46920,860Z200US46920,46920,,,831,17,814,799,1,0,2.0,3,9,3,0,0,0,0,0.0
15596,ZCTA5 46922,860Z200US46922,46922,,,27,1,26,23,3,0,0.0,0,0,0,0,0,0,0,0.0
15597,ZCTA5 46923,860Z200US46923,46923,,,6253,287,5966,5738,38,15,20.0,15,140,42,0,0,0,0,0.0
15598,ZCTA5 46926,860Z200US46926,46926,,,1273,15,1258,1213,0,15,1.0,0,29,7,0,0,0,2,0.0
15599,ZCTA5 46928,860Z200US46928,46928,,,3648,47,3601,3464,12,4,5.0,10,106,34,0,0,3,0,0.0
15600,ZCTA5 46929,860Z200US46929,46929,,,2413,58,2355,2286,23,0,3.0,4,39,13,0,0,0,0,0.0
15601,ZCTA5 46930,860Z200US46930,46930,,,192,5,187,178,0,0,1.0,0,8,0,0,0,0,0,0.0
15602,ZCTA5 46931,860Z200US46931,46931,,,218,4,214,209,0,0,0.0,0,5,1,0,0,0,0,0.0
15603,ZCTA5 46932,860Z200US46932,46932,,,2570,53,2517,2417,9,14,11.0,6,60,10,0,1,0,0,0.0
15604,ZCTA5 46933,860Z200US46933,46933,,,5082,145,4937,4653,44,26,26.0,18,170,40,1,1,0,0,0.0
15605,ZCTA5 46936,860Z200US46936,46936,,,4511,49,4462,4255,37,10,18.0,12,130,36,2,0,0,0,0.0
15606,ZCTA5 46937,860Z200US46937,46937,,,92,0,92,84,3,0,0.0,1,4,0,0,0,0,0,0.0
15607,ZCTA5 46938,860Z200US46938,46938,,,2184,45,2139,2039,18,4,8.0,1,69,9,0,0,0,0,0.0
15608,ZCTA5 46939,860Z200US46939,46939,,,1507,14,1493,1418,14,4,4.0,7,46,11,0,0,0,0,0.0
15609,ZCTA5 46940,860Z200US46940,46940,,,2012,44,1968,1889,4,6,4.0,0,65,23,0,0,0,0,0.0
15610,ZCTA5 46941,860Z200US46941,46941,,,897,13,884,856,1,10,0.0,0,17,3,0,0,0,0,0.0
15611,ZCTA5 46943,860Z200US46943,46943,,,183,8,175,170,2,0,1.0,0,2,0,0,0,0,0,0.0
15612,ZCTA5 46945,860Z200US46945,46945,,,11,1,10,8,0,0,0.0,0,2,0,0,0,0,0,0.0
15613,ZCTA5 46946,860Z200US46946,46946,,,99,0,99,95,1,0,2.0,1,0,0,0,0,0,0,0.0
15614,ZCTA5 46947,860Z200US46947,46947,,,21375,3853,17522,16093,414,60,368.0,29,558,124,4,0,0,0,5.0
15615,ZCTA5 46950,860Z200US46950,46950,,,468,16,452,446,0,0,1.0,2,3,2,0,0,0,0,0.0
15616,ZCTA5 46951,860Z200US46951,46951,,,1672,16,1656,1575,0,13,5.0,0,63,11,0,0,0,0,0.0
15617,ZCTA5 46952,860Z200US46952,46952,,,15055,621,14434,12689,948,30,189.0,34,544,92,4,0,0,0,0.0
15618,ZCTA5 46953,860Z200US46953,46953,,,18168,1108,17060,13654,2449,47,132.0,71,707,110,9,0,2,0,0.0
15619,ZCTA5 46957,860Z200US46957,46957,,,367,0,367,355,1,0,0.0,0,11,0,0,0,0,0,0.0
15620,ZCTA5 46958,860Z200US46958,46958,,,421,3,418,402,1,1,1.0,0,13,2,0,0,0,0,0.0
15621,ZCTA5 46959,860Z200US46959,46959,,,120,2,118,112,0,0,4.0,1,1,0,0,0,0,0,0.0
15622,ZCTA5 46960,860Z200US46960,46960,,,903,48,855,773,31,1,5.0,1,44,11,0,0,0,0,0.0
15623,ZCTA5 46961,860Z200US46961,46961,,,81,1,80,74,0,0,1.0,2,3,0,0,0,0,0,0.0
15624,ZCTA5 46962,860Z200US46962,46962,,,6806,223,6583,6327,31,16,53.0,7,149,23,0,0,0,0,1.0
15625,ZCTA5 46965,860Z200US46965,46965,,,79,6,73,63,1,0,0.0,0,9,1,0,0,0,0,0.0
15626,ZCTA5 46967,860Z200US46967,46967,,,60,1,59,53,0,2,0.0,0,4,1,0,0,0,0,0.0
15627,ZCTA5 46968,860Z200US46968,46968,,,101,3,98,97,0,0,0.0,0,1,0,0,0,0,0,0.0
15628,ZCTA5 46970,860Z200US46970,46970,,,17748,445,17303,16016,370,175,81.0,39,622,102,5,0,0,1,0.0
15629,ZCTA5 46971,860Z200US46971,46971,,,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0
15630,ZCTA5 46974,860Z200US46974,46974,,,1218,30,1188,1156,2,1,7.0,1,21,0,0,0,0,0,0.0
15631,ZCTA5 46975,860Z200US46975,46975,,,10939,298,10641,10170,80,47,58.0,18,268,72,0,0,0,0,0.0
15632,ZCTA5 46978,860Z200US46978,46978,,,1501,18,1483,1430,2,1,7.0,0,43,5,0,0,0,0,0.0
15633,ZCTA5 46979,860Z200US46979,46979,,,3688,66,3622,3432,29,6,26.0,5,124,28,0,0,2,0,0.0
15634,ZCTA5 46980,860Z200US46980,46980,,,39,2,37,35,0,0,1.0,1,0,0,0,0,0,0,0.0
15635,ZCTA5 46982,860Z200US46982,46982,,,1996,52,1944,1890,5,4,7.0,3,35,5,0,0,0,0,0.0
15636,ZCTA5 46984,860Z200US46984,46984,,,42,2,40,40,0,0,0.0,0,0,0,0,0,0,0,0.0
15637,ZCTA5 46985,860Z200US46985,46985,,,1035,10,1025,985,0,2,4.0,4,30,7,0,0,0,0,0.0
15638,ZCTA5 46986,860Z200US46986,46986,,,1340,35,1305,1257,8,7,4.0,0,29,5,0,0,1,0,0.0
15639,ZCTA5 46987,860Z200US46987,46987,,,775,32,743,724,2,0,0.0,0,17,1,0,0,0,0,0.0
15640,ZCTA5 46988,860Z200US46988,46988,,,566,29,537,523,0,1,2.0,0,11,2,0,0,0,0,0.0
15641,ZCTA5 46989,860Z200US46989,46989,,,4243,103,4140,3863,47,10,77.0,10,133,32,1,0,0,0,0.0
15642,ZCTA5 46990,860Z200US46990,46990,,,600,9,591,576,0,5,1.0,1,8,1,0,0,0,0,0.0
15643,ZCTA5 46991,860Z200US46991,46991,,,1299,17,1282,1240,5,3,1.0,0,33,4,0,0,0,0,0.0
15644,ZCTA5 46992,860Z200US46992,46992,,,12652,237,12415,11881,52,60,67.0,31,324,66,2,0,0,0,0.0
15645,ZCTA5 46994,860Z200US46994,46994,,,1943,96,1847,1783,2,5,5.0,4,48,14,0,0,0,0,0.0
15646,ZCTA5 46996,860Z200US46996,46996,,,5387,170,5217,4991,25,4,19.0,4,174,45,0,0,0,0,0.0
15647,ZCTA5 46998,860Z200US46998,46998,,,99,2,97,96,0,0,1.0,0,0,0,0,0,0,0,0.0
15648,ZCTA5 47001,860Z200US47001,47001,,,8054,106,7948,7585,35,17,24.0,10,277,54,0,0,3,0,0.0
15649,ZCTA5 47003,860Z200US47003,47003,,,733,8,725,696,2,5,5.0,0,17,1,0,0,0,0,0.0
15650,ZCTA5 47006,860Z200US47006,47006,,,9597,198,9399,8995,27,15,136.0,29,197,41,1,1,0,0,0.0
15651,ZCTA5 47010,860Z200US47010,47010,,,246,0,246,227,0,0,0.0,3,16,7,0,0,0,0,0.0
15652,ZCTA5 47011,860Z200US47011,47011,,,735,16,719,682,0,4,3.0,0,30,2,0,0,0,0,1.0
15653,ZCTA5 47012,860Z200US47012,47012,,,7634,52,7582,7357,6,9,21.0,3,186,43,0,0,0,0,0.0
15654,ZCTA5 47016,860Z200US47016,47016,,,595,5,590,577,0,1,0.0,4,8,4,0,0,0,0,0.0
15655,ZCTA5 47017,860Z200US47017,47017,,,485,6,479,468,0,0,1.0,0,10,6,0,0,0,0,0.0
15656,ZCTA5 47018,860Z200US47018,47018,,,3380,28,3352,3248,2,6,5.0,3,88,13,0,0,1,0,0.0
15657,ZCTA5 47020,860Z200US47020,47020,,,731,2,729,713,0,4,1.0,2,9,0,0,0,0,0,0.0
15658,ZCTA5 47021,860Z200US47021,47021,,,10,0,10,7,0,0,0.0,0,3,2,0,0,0,0,0.0
15659,ZCTA5 47022,860Z200US47022,47022,,,2459,8,2451,2361,5,8,1.0,7,69,14,0,0,0,0,0.0
15660,ZCTA5 47023,860Z200US47023,47023,,,1257,8,1249,1218,0,0,2.0,0,29,9,0,0,0,0,0.0
15661,ZCTA5 47024,860Z200US47024,47024,,,2183,5,2178,2116,0,5,0.0,0,57,7,0,0,0,0,0.0
15662,ZCTA5 47025,860Z200US47025,47025,,,17882,226,17656,16673,154,26,101.0,57,645,123,6,0,1,0,0.0
15663,ZCTA5 47030,860Z200US47030,47030,,,1157,10,1147,1103,0,5,1.0,0,38,15,0,0,0,0,0.0
15664,ZCTA5 47031,860Z200US47031,47031,,,4077,37,4040,3871,8,2,20.0,3,136,29,0,0,0,0,0.0
15665,ZCTA5 47032,860Z200US47032,47032,,,2646,24,2622,2517,0,4,16.0,8,77,13,0,0,1,0,0.0
15666,ZCTA5 47033,860Z200US47033,47033,,,5,0,5,5,0,0,0.0,0,0,0,0,0,0,0,0.0
15667,ZCTA5 47034,860Z200US47034,47034,,,132,1,131,130,0,0,0.0,0,1,0,0,0,0,0,0.0
15668,ZCTA5 47035,860Z200US47035,47035,,,218,1,217,209,0,0,0.0,1,7,0,0,0,0,0,0.0
15669,ZCTA5 47036,860Z200US47036,47036,,,785,0,785,764,2,2,0.0,0,17,6,0,0,0,0,0.0
15670,ZCTA5 47037,860Z200US47037,47037,,,3232,13,3219,3143,4,3,7.0,2,60,13,0,0,0,0,0.0
15671,ZCTA5 47038,860Z200US47038,47038,,,879,5,874,843,4,0,1.0,2,24,6,0,0,0,0,0.0
15672,ZCTA5 47040,860Z200US47040,47040,,,4169,41,4128,3980,16,9,18.0,6,99,21,0,0,0,0,1.0
15673,ZCTA5 47041,860Z200US47041,47041,,,4578,112,4466,4319,5,12,9.0,3,118,24,0,0,0,0,0.0
15674,ZCTA5 47042,860Z200US47042,47042,,,3396,26,3370,3238,10,7,13.0,3,99,14,0,0,0,0,0.0
15675,ZCTA5 47043,860Z200US47043,47043,,,3968,39,3929,3768,10,10,14.0,4,123,26,0,0,0,0,0.0
15676,ZCTA5 47060,860Z200US47060,47060,,,5584,30,5554,5341,15,4,21.0,13,160,54,0,0,0,0,0.0
15677,ZCTA5 47102,860Z200US47102,47102,,,5266,88,5178,4972,15,5,13.0,6,167,25,0,0,0,2,0.0
15678,ZCTA5 47104,860Z200US47104,47104,,,72,0,72,70,0,0,0.0,0,2,0,0,0,0,0,0.0
15679,ZCTA5 47106,860Z200US47106,47106,,,3754,79,3675,3507,17,15,11.0,8,117,26,1,0,0,0,0.0
15680,ZCTA5 47108,860Z200US47108,47108,,,1635,17,1618,1578,1,1,5.0,4,29,7,0,0,0,0,0.0
15681,ZCTA5 47110,860Z200US47110,47110,,,338,10,328,310,3,3,1.0,0,11,2,0,0,0,0,0.0
15682,ZCTA5 47111,860Z200US47111,47111,,,12810,525,12285,11365,319,21,100.0,31,449,77,4,0,0,0,0.0
15683,ZCTA5 47112,860Z200US47112,47112,,,13433,323,13110,12472,90,31,90.0,42,385,97,0,0,1,0,0.0
15684,ZCTA5 47114,860Z200US47114,47114,,,292,4,288,270,2,1,0.0,0,15,2,0,0,0,0,0.0
15685,ZCTA5 47115,860Z200US47115,47115,,,1986,30,1956,1883,2,11,6.0,2,52,7,0,0,0,0,0.0
15686,ZCTA5 47116,860Z200US47116,47116,,,546,8,538,513,0,0,1.0,0,24,6,0,0,0,0,0.0
15687,ZCTA5 47117,860Z200US47117,47117,,,3366,26,3340,3189,6,3,10.0,9,123,35,0,0,0,0,0.0
15688,ZCTA5 47118,860Z200US47118,47118,,,2522,20,2502,2407,1,5,9.0,1,79,11,0,0,0,0,0.0
15689,ZCTA5 47119,860Z200US47119,47119,,,9223,193,9030,8546,64,14,125.0,30,251,52,2,1,1,0,0.0
15690,ZCTA5 47120,860Z200US47120,47120,,,703,12,691,658,3,0,0.0,7,23,6,0,0,0,0,0.0
15691,ZCTA5 47122,860Z200US47122,47122,,,8500,106,8394,7991,43,14,85.0,15,246,58,3,0,2,0,0.0
15692,ZCTA5 47123,860Z200US47123,47123,,,96,0,96,96,0,0,0.0,0,0,0,0,0,0,0,0.0
15693,ZCTA5 47124,860Z200US47124,47124,,,3710,41,3669,3511,36,3,15.0,14,90,23,2,0,0,0,0.0
15694,ZCTA5 47125,860Z200US47125,47125,,,1313,19,1294,1245,2,1,3.0,3,40,3,0,0,0,0,0.0
15695,ZCTA5 47126,860Z200US47126,47126,,,3430,42,3388,3244,22,4,7.0,5,106,28,3,0,0,0,0.0
15696,ZCTA5 47129,860Z200US47129,47129,,,15486,1597,13889,11912,1141,38,124.0,34,640,91,4,1,5,0,0.0
15697,ZCTA5 47130,860Z200US47130,47130,,,37983,1811,36172,28577,5130,79,627.0,162,1597,222,29,3,10,0,0.0
15698,ZCTA5 47135,860Z200US47135,47135,,,1021,18,1003,941,5,7,5.0,0,45,10,0,0,0,0,0.0
15699,ZCTA5 47136,860Z200US47136,47136,,,3576,45,3531,3404,9,2,29.0,7,80,18,0,0,0,0,0.0
15700,ZCTA5 47137,860Z200US47137,47137,,,1043,18,1025,1006,0,1,1.0,0,17,6,1,0,0,0,0.0
15701,ZCTA5 47138,860Z200US47138,47138,,,3387,62,3325,3228,13,4,11.0,2,67,10,0,0,0,0,0.0
15702,ZCTA5 47140,860Z200US47140,47140,,,2113,17,2096,2004,5,2,3.0,7,75,16,0,0,0,0,0.0
15703,ZCTA5 47141,860Z200US47141,47141,,,1224,20,1204,1141,9,3,8.0,0,43,2,1,0,0,0,0.0
15704,ZCTA5 47142,860Z200US47142,47142,,,671,7,664,638,1,1,2.0,0,22,2,0,0,0,0,0.0
15705,ZCTA5 47143,860Z200US47143,47143,,,2880,67,2813,2658,20,4,24.0,3,104,31,3,1,0,0,0.0
15706,ZCTA5 47145,860Z200US47145,47145,,,1514,12,1502,1437,8,4,1.0,1,51,11,0,0,0,0,0.0
15707,ZCTA5 47147,860Z200US47147,47147,,,790,8,782,761,0,0,1.0,0,20,3,0,0,0,0,0.0
15708,ZCTA5 47150,860Z200US47150,47150,,,38904,1492,37412,32255,2862,109,514.0,94,1578,218,30,1,8,0,0.0
15709,ZCTA5 47160,860Z200US47160,47160,,,97,2,95,90,0,0,1.0,0,4,0,0,0,0,0,0.0
15710,ZCTA5 47161,860Z200US47161,47161,,,2844,36,2808,2678,21,9,7.0,5,88,34,0,0,0,0,0.0
15711,ZCTA5 47162,860Z200US47162,47162,,,689,7,682,663,3,0,0.0,0,16,3,0,0,0,0,0.0
15712,ZCTA5 47163,860Z200US47163,47163,,,1218,29,1189,1135,3,4,4.0,6,37,9,1,0,0,0,0.0
15713,ZCTA5 47164,860Z200US47164,47164,,,2790,33,2757,2649,20,5,10.0,5,68,11,0,0,0,0,0.0
15714,ZCTA5 47165,860Z200US47165,47165,,,4749,63,4686,4492,13,22,15.0,13,131,36,0,0,0,0,1.0
15715,ZCTA5 47166,860Z200US47166,47166,,,974,11,963,934,0,3,5.0,0,21,5,0,0,0,0,0.0
15716,ZCTA5 47167,860Z200US47167,47167,,,12066,117,11949,11533,48,23,54.0,21,270,50,3,0,1,0,0.0
15717,ZCTA5 47170,860Z200US47170,47170,,,11556,215,11341,10891,39,20,59.0,21,311,51,0,0,2,2,0.0
15718,ZCTA5 47172,860Z200US47172,47172,,,14843,638,14205,13149,277,32,219.0,35,493,89,2,0,1,0,0.0
15719,ZCTA5 47174,860Z200US47174,47174,,,100,0,100,99,0,1,0.0,0,0,0,0,0,0,0,0.0
15720,ZCTA5 47175,860Z200US47175,47175,,,720,5,715,695,0,0,3.0,0,17,5,2,0,0,0,0.0
15721,ZCTA5 47177,860Z200US47177,47177,,,1175,17,1158,1110,6,0,5.0,0,37,7,0,0,0,0,0.0
15722,ZCTA5 47201,860Z200US47201,47201,,,34790,2522,32268,27097,876,73,3034.0,107,1081,213,9,6,2,0,4.0
15723,ZCTA5 47203,860Z200US47203,47203,,,20749,1518,19231,17302,423,23,914.0,66,503,107,1,1,3,1,2.0
15724,ZCTA5 47220,860Z200US47220,47220,,,4433,88,4345,4201,16,6,12.0,1,109,14,0,0,0,0,0.0
15725,ZCTA5 47223,860Z200US47223,47223,,,1088,8,1080,1042,2,2,2.0,3,29,7,0,0,0,0,0.0
15726,ZCTA5 47224,860Z200US47224,47224,,,407,3,404,396,0,1,0.0,0,7,0,0,0,0,0,0.0
15727,ZCTA5 47225,860Z200US47225,47225,,,50,0,50,49,1,0,0.0,0,0,0,0,0,0,0,0.0
15728,ZCTA5 47226,860Z200US47226,47226,,,159,7,152,141,5,1,1.0,0,4,0,0,0,0,0,0.0
15729,ZCTA5 47227,860Z200US47227,47227,,,1199,8,1191,1167,2,2,0.0,0,20,9,0,0,0,0,0.0
15730,ZCTA5 47229,860Z200US47229,47229,,,2399,29,2370,2305,0,4,11.0,2,48,22,0,0,0,0,0.0
15731,ZCTA5 47230,860Z200US47230,47230,,,1590,23,1567,1496,0,6,4.0,2,59,7,0,0,0,0,0.0
15732,ZCTA5 47231,860Z200US47231,47231,,,806,13,793,747,5,3,4.0,1,33,6,0,0,0,0,0.0
15733,ZCTA5 47232,860Z200US47232,47232,,,1898,44,1854,1775,25,5,1.0,6,42,11,0,0,0,0,0.0
15734,ZCTA5 47234,860Z200US47234,47234,,,1108,14,1094,1050,7,0,0.0,3,34,2,0,0,0,0,0.0
15735,ZCTA5 47235,860Z200US47235,47235,,,1385,17,1368,1331,3,1,0.0,1,32,7,0,0,0,0,0.0
15736,ZCTA5 47236,860Z200US47236,47236,,,102,3,99,90,0,0,0.0,0,9,3,0,0,0,0,0.0
15737,ZCTA5 47240,860Z200US47240,47240,,,16908,362,16546,15889,52,24,129.0,22,430,95,7,1,0,0,0.0
15738,ZCTA5 47243,860Z200US47243,47243,,,4819,179,4640,4334,116,16,31.0,35,108,11,1,0,1,0,0.0
15739,ZCTA5 47244,860Z200US47244,47244,,,511,8,503,491,1,0,1.0,0,10,3,0,0,0,0,0.0
15740,ZCTA5 47246,860Z200US47246,47246,,,3214,45,3169,3049,5,5,13.0,11,86,9,1,0,0,0,0.0
15741,ZCTA5 47247,860Z200US47247,47247,,,142,3,139,131,0,1,0.0,2,5,0,0,0,0,0,0.0
15742,ZCTA5 47250,860Z200US47250,47250,,,17894,446,17448,16419,311,41,191.0,40,446,115,8,0,0,0,0.0
15743,ZCTA5 47260,860Z200US47260,47260,,,1389,22,1367,1306,5,1,3.0,3,49,12,1,0,0,0,0.0
15744,ZCTA5 47263,860Z200US47263,47263,,,133,0,133,129,0,0,0.0,0,4,2,0,0,0,0,0.0
15745,ZCTA5 47264,860Z200US47264,47264,,,1021,11,1010,966,4,4,4.0,2,30,10,0,0,0,0,0.0
15746,ZCTA5 47265,860Z200US47265,47265,,,15224,390,14834,14241,113,29,26.0,18,407,65,0,0,0,0,0.0
15747,ZCTA5 47270,860Z200US47270,47270,,,581,9,572,558,2,0,0.0,2,10,4,0,0,0,0,0.0
15748,ZCTA5 47272,860Z200US47272,47272,,,1413,15,1398,1344,3,0,2.0,12,37,6,1,0,0,0,0.0
15749,ZCTA5 47273,860Z200US47273,47273,,,1494,28,1466,1424,5,0,2.0,4,31,8,0,0,0,0,0.0
15750,ZCTA5 47274,860Z200US47274,47274,,,24622,3510,21112,19817,324,38,332.0,49,552,99,2,0,0,0,2.0
15751,ZCTA5 47280,860Z200US47280,47280,,,703,29,674,638,9,3,7.0,1,16,4,0,0,0,0,0.0
15752,ZCTA5 47281,860Z200US47281,47281,,,1210,15,1195,1157,0,3,3.0,0,32,9,1,0,0,0,0.0
15753,ZCTA5 47282,860Z200US47282,47282,,,194,2,192,183,0,1,0.0,0,8,1,0,0,0,0,0.0
15754,ZCTA5 47283,860Z200US47283,47283,,,2631,26,2605,2511,7,11,8.0,1,67,16,0,0,0,0,0.0
15755,ZCTA5 47302,860Z200US47302,47302,,,19981,353,19628,16910,1814,55,49.0,58,742,126,15,0,0,0,3.0
15756,ZCTA5 47303,860Z200US47303,47303,,,19853,737,19116,16049,2007,41,184.0,80,755,88,19,0,0,0,0.0
15757,ZCTA5 47304,860Z200US47304,47304,,,24734,790,23944,21080,1318,25,680.0,64,777,136,10,0,2,0,0.0
15758,ZCTA5 47305,860Z200US47305,47305,,,2933,91,2842,2183,472,11,19.0,17,140,18,1,0,0,0,0.0
15759,ZCTA5 47306,860Z200US47306,47306,,,4623,335,4288,3560,518,1,103.0,7,99,0,0,0,0,0,1.0
15760,ZCTA5 47320,860Z200US47320,47320,,,3134,18,3116,3013,13,9,10.0,5,66,12,1,0,0,0,0.0
15761,ZCTA5 47324,860Z200US47324,47324,,,107,3,104,99,0,0,0.0,0,5,1,0,0,0,0,0.0
15762,ZCTA5 47325,860Z200US47325,47325,,,437,0,437,421,3,0,0.0,2,11,0,0,0,0,0,0.0
15763,ZCTA5 47326,860Z200US47326,47326,,,1419,32,1387,1371,0,0,2.0,0,14,0,0,0,0,0,0.0
15764,ZCTA5 47327,860Z200US47327,47327,,,3357,45,3312,3197,8,8,8.0,1,90,11,0,0,0,0,0.0
15765,ZCTA5 47330,860Z200US47330,47330,,,4210,41,4169,3974,26,8,28.0,15,118,32,0,0,0,0,1.0
15766,ZCTA5 47331,860Z200US47331,47331,,,17803,179,17624,16883,225,20,47.0,26,423,90,0,0,2,0,2.0
15767,ZCTA5 47334,860Z200US47334,47334,,,2474,28,2446,2339,26,1,6.0,2,72,11,0,0,0,0,0.0
15768,ZCTA5 47335,860Z200US47335,47335,,,494,0,494,474,1,0,1.0,0,18,6,0,0,0,0,0.0
15769,ZCTA5 47336,860Z200US47336,47336,,,2711,51,2660,2554,14,6,8.0,0,78,18,0,0,0,0,3.0
15770,ZCTA5 47337,860Z200US47337,47337,,,135,7,128,119,0,0,1.0,0,8,5,0,0,0,0,0.0
15771,ZCTA5 47338,860Z200US47338,47338,,,2048,26,2022,1968,9,7,2.0,2,34,5,1,0,0,0,0.0
15772,ZCTA5 47339,860Z200US47339,47339,,,478,6,472,463,2,0,0.0,1,6,0,0,0,0,0,0.0
15773,ZCTA5 47340,860Z200US47340,47340,,,2146,27,2119,2057,3,4,0.0,1,54,20,0,0,0,0,0.0
15774,ZCTA5 47341,860Z200US47341,47341,,,1598,2,1596,1539,9,0,4.0,5,39,11,0,0,0,0,0.0
15775,ZCTA5 47342,860Z200US47342,47342,,,1967,32,1935,1881,3,5,3.0,2,41,8,0,0,0,0,0.0
15776,ZCTA5 47344,860Z200US47344,47344,,,89,1,88,87,1,0,0.0,0,0,0,0,0,0,0,0.0
15777,ZCTA5 47345,860Z200US47345,47345,,,1010,9,1001,942,5,5,7.0,1,41,10,0,0,0,0,0.0
15778,ZCTA5 47346,860Z200US47346,47346,,,2932,28,2904,2795,9,7,10.0,4,79,18,0,0,0,0,0.0
15779,ZCTA5 47348,860Z200US47348,47348,,,7488,121,7367,7056,31,23,16.0,19,222,33,0,0,1,0,0.0
15780,ZCTA5 47351,860Z200US47351,47351,,,308,2,306,301,0,0,0.0,0,5,0,0,0,0,0,0.0
15781,ZCTA5 47352,860Z200US47352,47352,,,721,11,710,702,1,0,0.0,0,7,3,0,0,0,0,0.0
15782,ZCTA5 47353,860Z200US47353,47353,,,4320,39,4281,4157,14,6,22.0,3,79,7,0,0,0,0,0.0
15783,ZCTA5 47354,860Z200US47354,47354,,,825,15,810,769,4,2,8.0,1,26,1,0,0,0,0,0.0
15784,ZCTA5 47355,860Z200US47355,47355,,,2005,36,1969,1899,5,4,0.0,11,50,14,0,0,0,0,0.0
15785,ZCTA5 47356,860Z200US47356,47356,,,4510,51,4459,4291,15,4,21.0,6,122,18,2,0,0,0,0.0
15786,ZCTA5 47357,860Z200US47357,47357,,,877,12,865,841,5,0,2.0,2,15,6,0,0,0,0,0.0
15787,ZCTA5 47358,860Z200US47358,47358,,,721,16,705,668,2,3,3.0,2,27,7,0,0,0,0,0.0
15788,ZCTA5 47359,860Z200US47359,47359,,,2110,30,2080,2004,10,9,3.0,0,54,11,0,0,0,0,0.0
15789,ZCTA5 47360,860Z200US47360,47360,,,1131,10,1121,1082,5,1,2.0,0,31,7,1,0,0,0,0.0
15790,ZCTA5 47361,860Z200US47361,47361,,,99,6,93,90,0,0,0.0,0,3,1,0,0,0,0,0.0
15791,ZCTA5 47362,860Z200US47362,47362,,,24507,499,24008,22312,923,39,113.0,63,558,88,5,0,2,0,1.0
15792,ZCTA5 47366,860Z200US47366,47366,,,50,1,49,49,0,0,0.0,0,0,0,0,0,0,0,0.0
15793,ZCTA5 47367,860Z200US47367,47367,,,73,1,72,72,0,0,0.0,0,0,0,0,0,0,0,0.0
15794,ZCTA5 47368,860Z200US47368,47368,,,2098,26,2072,2022,12,1,4.0,0,33,13,0,0,0,0,1.0
15795,ZCTA5 47369,860Z200US47369,47369,,,896,11,885,871,0,3,0.0,0,11,1,0,0,0,0,0.0
